,long,lat,group,order,region,subregion,generalRegion
1,-83.66902161,39.02988815,2012,59960,ohio,adams,Southwest
2,-83.56589508,39.02988815,2012,59961,ohio,adams,Southwest
3,-83.37109375,39.06426239,2012,59962,ohio,adams,Southwest
4,-83.30805969,39.06426239,2012,59963,ohio,adams,Southwest
5,-83.30233002,39.05280304,2012,59964,ohio,adams,Southwest
6,-83.25649261,39.01842499,2012,59965,ohio,adams,Southwest
7,-83.25076294,38.64027023,2012,59966,ohio,adams,Southwest
8,-83.29087067,38.62308502,2012,59967,ohio,adams,Southwest
9,-83.31952667,38.64027023,2012,59968,ohio,adams,Southwest
10,-83.37109375,38.6746521,2012,59969,ohio,adams,Southwest
11,-83.4455719,38.69184113,2012,59970,ohio,adams,Southwest
12,-83.52578735,38.71475983,2012,59971,ohio,adams,Southwest
13,-83.61746216,38.6975708,2012,59972,ohio,adams,Southwest
14,-83.64611053,38.66318893,2012,59973,ohio,adams,Southwest
15,-83.66902161,38.6517334,2012,59974,ohio,adams,Southwest
16,-83.70912933,38.66318893,2012,59975,ohio,adams,Southwest
17,-83.66902161,39.02988815,2012,59976,ohio,adams,Southwest
18,-83.88101959,40.82897186,2013,59978,ohio,allen,Northwest
19,-83.88101959,40.64562607,2013,59979,ohio,allen,Northwest
20,-84.11592865,40.65135574,2013,59980,ohio,allen,Northwest
21,-84.11592865,40.66281509,2013,59981,ohio,allen,Northwest
22,-84.23052979,40.66281509,2013,59982,ohio,allen,Northwest
23,-84.23052979,40.69146347,2013,59983,ohio,allen,Northwest
24,-84.39668274,40.68000412,2013,59984,ohio,allen,Northwest
25,-84.40241241,40.82324219,2013,59985,ohio,allen,Northwest
26,-84.35084534,40.82324219,2013,59986,ohio,allen,Northwest
27,-84.35084534,40.85762024,2013,59987,ohio,allen,Northwest
28,-84.11592865,40.86907959,2013,59988,ohio,allen,Northwest
29,-84.11592865,40.90918732,2013,59989,ohio,allen,Northwest
30,-83.9956131,40.91491699,2013,59990,ohio,allen,Northwest
31,-83.9956131,40.93210602,2013,59991,ohio,allen,Northwest
32,-83.88101959,40.92637253,2013,59992,ohio,allen,Northwest
33,-83.88101959,40.82897186,2013,59993,ohio,allen,Northwest
34,-82.12776947,41.00658798,2014,59995,ohio,ashland,Northeast
35,-82.12776947,40.68000412,2014,59996,ohio,ashland,Northeast
36,-82.22517395,40.68000412,2014,59997,ohio,ashland,Northeast
37,-82.22517395,40.58259964,2014,59998,ohio,ashland,Northeast
38,-82.33403778,40.56541061,2014,59999,ohio,ashland,Northeast
39,-82.33403778,40.73730087,2014,60000,ohio,ashland,Northeast
40,-82.38559723,40.74876022,2014,60001,ohio,ashland,Northeast
41,-82.38559723,40.80605316,2014,60002,ohio,ashland,Northeast
42,-82.40278625,40.81751633,2014,60003,ohio,ashland,Northeast
43,-82.40852356,40.82897186,2014,60004,ohio,ashland,Northeast
44,-82.40852356,41.00658798,2014,60005,ohio,ashland,Northeast
45,-82.43716431,41.00658798,2014,60006,ohio,ashland,Northeast
46,-82.43143463,41.08107376,2014,60007,ohio,ashland,Northeast
47,-82.3454895,41.08107376,2014,60008,ohio,ashland,Northeast
48,-82.1678772,41.07534409,2014,60009,ohio,ashland,Northeast
49,-82.1678772,41.00658798,2014,60010,ohio,ashland,Northeast
50,-82.12776947,41.00658798,2014,60011,ohio,ashland,Northeast
51,-80.52922058,41.83737946,2015,60013,ohio,ashtabula,Northeast
52,-80.52922058,41.49933624,2015,60014,ohio,ashtabula,Northeast
53,-81.004776,41.5050621,2015,60015,ohio,ashtabula,Northeast
54,-81.01050568,41.7342453,2015,60016,ohio,ashtabula,Northeast
55,-81.004776,41.86029816,2015,60017,ohio,ashtabula,Northeast
56,-80.9360199,41.87175369,2015,60018,ohio,ashtabula,Northeast
57,-80.82715607,41.89467239,2015,60019,ohio,ashtabula,Northeast
58,-80.73548889,41.92905426,2015,60020,ohio,ashtabula,Northeast
59,-80.64381409,41.95197296,2015,60021,ohio,ashtabula,Northeast
60,-80.53494263,41.96915817,2015,60022,ohio,ashtabula,Northeast
61,-80.52922058,41.83737946,2015,60023,ohio,ashtabula,Northeast
62,-81.7324295,39.22468948,2016,60025,ohio,athens,Southeast
63,-81.74961853,39.19031525,2016,60026,ohio,athens,Southeast
64,-82.27101135,39.21323395,2016,60027,ohio,athens,Southeast
65,-82.259552,39.29344559,2016,60028,ohio,athens,Southeast
66,-82.29393005,39.30490494,2016,60029,ohio,athens,Southeast
67,-82.2824707,39.39657974,2016,60030,ohio,athens,Southeast
68,-82.27101135,39.48825073,2016,60031,ohio,athens,Southeast
69,-82.1678772,39.48252487,2016,60032,ohio,athens,Southeast
70,-82.16214752,39.56846237,2016,60033,ohio,athens,Southeast
71,-82.04756165,39.56846237,2016,60034,ohio,athens,Southeast
72,-82.05901337,39.47106171,2016,60035,ohio,athens,Southeast
73,-81.83556366,39.46533203,2016,60036,ohio,athens,Southeast
74,-81.84702301,39.33928299,2016,60037,ohio,athens,Southeast
75,-81.82983398,39.33928299,2016,60038,ohio,athens,Southeast
76,-81.82983398,39.32209396,2016,60039,ohio,athens,Southeast
77,-81.81263733,39.32209396,2016,60040,ohio,athens,Southeast
78,-81.80691528,39.29344559,2016,60041,ohio,athens,Southeast
79,-81.72097015,39.28771591,2016,60042,ohio,athens,Southeast
80,-81.7324295,39.22468948,2016,60043,ohio,athens,Southeast
81,-83.87528992,40.53676224,2017,60045,ohio,auglaize,Northwest
82,-83.98988342,40.54249191,2017,60046,ohio,auglaize,Northwest
83,-83.98988342,40.48519897,2017,60047,ohio,auglaize,Northwest
84,-84.35084534,40.48519897,2017,60048,ohio,auglaize,Northwest
85,-84.35084534,40.38206482,2017,60049,ohio,auglaize,Northwest
86,-84.44252014,40.38206482,2017,60050,ohio,auglaize,Northwest
87,-84.44252014,40.35914612,2017,60051,ohio,auglaize,Northwest
88,-84.45970917,40.35341644,2017,60052,ohio,auglaize,Northwest
89,-84.46543884,40.68000412,2017,60053,ohio,auglaize,Northwest
90,-84.39668274,40.68000412,2017,60054,ohio,auglaize,Northwest
91,-84.23052979,40.69146347,2017,60055,ohio,auglaize,Northwest
92,-84.23052979,40.66281509,2017,60056,ohio,auglaize,Northwest
93,-84.11592865,40.66281509,2017,60057,ohio,auglaize,Northwest
94,-84.11592865,40.65135574,2017,60058,ohio,auglaize,Northwest
95,-83.88101959,40.64562607,2017,60059,ohio,auglaize,Northwest
96,-83.87528992,40.53676224,2017,60060,ohio,auglaize,Northwest
97,-80.70683289,40.16434097,2018,60062,ohio,belmont,Southeast
98,-80.75267029,40.07266998,2018,60063,ohio,belmont,Southeast
99,-80.74694061,40.04401779,2018,60064,ohio,belmont,Southeast
100,-80.74694061,40.03829193,2018,60065,ohio,belmont,Southeast
101,-80.76412964,39.9752655,2018,60066,ohio,belmont,Southeast
102,-80.76985931,39.94088745,2018,60067,ohio,belmont,Southeast
103,-80.80996704,39.9294281,2018,60068,ohio,belmont,Southeast
104,-80.81569672,39.91224289,2018,60069,ohio,belmont,Southeast
105,-80.80423737,39.88932419,2018,60070,ohio,belmont,Southeast
106,-80.82715607,39.860672,2018,60071,ohio,belmont,Southeast
107,-81.22823334,39.8835907,2018,60072,ohio,belmont,Southeast
108,-81.22823334,39.96380615,2018,60073,ohio,belmont,Southeast
109,-81.22249603,40.18725967,2018,60074,ohio,belmont,Southeast
110,-80.87299347,40.17580032,2018,60075,ohio,belmont,Southeast
111,-80.76412964,40.16434097,2018,60076,ohio,belmont,Southeast
112,-80.75839996,40.17580032,2018,60077,ohio,belmont,Southeast
113,-80.70683289,40.16434097,2018,60078,ohio,belmont,Southeast
114,-83.66902161,39.02988815,2019,60080,ohio,brown,Southwest
115,-83.70912933,38.66318893,2019,60081,ohio,brown,Southwest
116,-83.76643372,38.6746521,2019,60082,ohio,brown,Southwest
117,-83.83518219,38.7204895,2019,60083,ohio,brown,Southwest
118,-83.86956024,38.76059723,2019,60084,ohio,brown,Southwest
119,-83.90394592,38.77205276,2019,60085,ohio,brown,Southwest
120,-83.92685699,38.77778244,2019,60086,ohio,brown,Southwest
121,-83.96696472,38.80070114,2019,60087,ohio,brown,Southwest
122,-84.05290985,38.79497147,2019,60088,ohio,brown,Southwest
123,-83.9956131,39.26479721,2019,60089,ohio,brown,Southwest
124,-83.88101959,39.25906754,2019,60090,ohio,brown,Southwest
125,-83.89820862,39.02988815,2019,60091,ohio,brown,Southwest
126,-83.66902161,39.02988815,2019,60092,ohio,brown,Southwest
127,-84.82067108,39.52835846,2020,60094,ohio,butler,Southwest
128,-84.82067108,39.57419586,2020,60095,ohio,butler,Southwest
129,-84.48262024,39.57992554,2020,60096,ohio,butler,Southwest
130,-84.48262024,39.59711456,2020,60097,ohio,butler,Southwest
131,-84.35084534,39.59711456,2020,60098,ohio,butler,Southwest
132,-84.35084534,39.56273651,2020,60099,ohio,butler,Southwest
133,-84.33365631,39.56273651,2020,60100,ohio,butler,Southwest
134,-84.34511566,39.29344559,2020,60101,ohio,butler,Southwest
135,-84.55138397,39.31636429,2020,60102,ohio,butler,Southwest
136,-84.82067108,39.31063461,2020,60103,ohio,butler,Southwest
137,-84.82067108,39.52835846,2020,60104,ohio,butler,Southwest
138,-80.85580444,40.61124802,2021,60106,ohio,carroll,Northeast
139,-80.85580444,40.56541061,2021,60107,ohio,carroll,Northeast
140,-80.90737152,40.56541061,2021,60108,ohio,carroll,Northeast
141,-80.90737152,40.4794693,2021,60109,ohio,carroll,Northeast
142,-80.9360199,40.4794693,2021,60110,ohio,carroll,Northeast
143,-80.9360199,40.43936157,2021,60111,ohio,carroll,Northeast
144,-81.26833344,40.45081711,2021,60112,ohio,carroll,Northeast
145,-81.25687408,40.57686996,2021,60113,ohio,carroll,Northeast
146,-81.31990051,40.58259964,2021,60114,ohio,carroll,Northeast
147,-81.31417084,40.66854477,2021,60115,ohio,carroll,Northeast
148,-81.23968506,40.66854477,2021,60116,ohio,carroll,Northeast
149,-81.23968506,40.73730087,2021,60117,ohio,carroll,Northeast
150,-81.20530701,40.73730087,2021,60118,ohio,carroll,Northeast
151,-81.19957733,40.73730087,2021,60119,ohio,carroll,Northeast
152,-81.07925415,40.73730087,2021,60120,ohio,carroll,Northeast
153,-80.90163422,40.73730087,2021,60121,ohio,carroll,Northeast
154,-80.90737152,40.65708542,2021,60122,ohio,carroll,Northeast
155,-80.85007477,40.65135574,2021,60123,ohio,carroll,Northeast
156,-80.85580444,40.61124802,2021,60124,ohio,carroll,Northeast
157,-83.50859833,40.11850739,2022,60126,ohio,champaign,Southwest
158,-83.514328,40.01537323,2022,60127,ohio,champaign,Southwest
159,-84.02998352,40.04975128,2022,60128,ohio,champaign,Southwest
160,-84.02426147,40.18725967,2022,60129,ohio,champaign,Southwest
161,-84.0185318,40.27893448,2022,60130,ohio,champaign,Southwest
162,-83.79507446,40.26747131,2022,60131,ohio,champaign,Southwest
163,-83.78361511,40.26174545,2022,60132,ohio,champaign,Southwest
164,-83.55443573,40.24455643,2022,60133,ohio,champaign,Southwest
165,-83.49713898,40.23882675,2022,60134,ohio,champaign,Southwest
166,-83.50859833,40.11850739,2022,60135,ohio,champaign,Southwest
167,-83.514328,40.01537323,2023,60137,ohio,clark,Southwest
168,-83.58881378,39.77473068,2023,60138,ohio,clark,Southwest
169,-83.64038086,39.78046036,2023,60139,ohio,clark,Southwest
170,-83.73778534,39.78619003,2023,60140,ohio,clark,Southwest
171,-83.73778534,39.79764938,2023,60141,ohio,clark,Southwest
172,-83.82945251,39.80337906,2023,60142,ohio,clark,Southwest
173,-83.82945251,39.82629776,2023,60143,ohio,clark,Southwest
174,-83.94404602,39.83202744,2023,60144,ohio,clark,Southwest
175,-83.94404602,39.84921646,2023,60145,ohio,clark,Southwest
176,-84.05863953,39.85494232,2023,60146,ohio,clark,Southwest
177,-84.05290985,39.8835907,2023,60147,ohio,clark,Southwest
178,-84.02998352,40.04975128,2023,60148,ohio,clark,Southwest
179,-83.514328,40.01537323,2023,60149,ohio,clark,Southwest
180,-84.01280212,39.26479721,2024,60151,ohio,clermont,Southwest
181,-83.9956131,39.26479721,2024,60152,ohio,clermont,Southwest
182,-84.05290985,38.79497147,2024,60153,ohio,clermont,Southwest
183,-84.0872879,38.79497147,2024,60154,ohio,clermont,Southwest
184,-84.15603638,38.81216049,2024,60155,ohio,clermont,Southwest
185,-84.23052979,38.83507919,2024,60156,ohio,clermont,Southwest
186,-84.23052979,38.86945724,2024,60157,ohio,clermont,Southwest
187,-84.23052979,38.89237595,2024,60158,ohio,clermont,Southwest
188,-84.25344086,38.93247986,2024,60159,ohio,clermont,Southwest
189,-84.28208923,38.97258759,2024,60160,ohio,clermont,Southwest
190,-84.29927826,39.00123596,2024,60161,ohio,clermont,Southwest
191,-84.31074524,39.02415466,2024,60162,ohio,clermont,Southwest
192,-84.29927826,39.17885208,2024,60163,ohio,clermont,Southwest
193,-84.28208923,39.20750046,2024,60164,ohio,clermont,Southwest
194,-84.28208923,39.21895981,2024,60165,ohio,clermont,Southwest
195,-84.30500793,39.22468948,2024,60166,ohio,clermont,Southwest
196,-84.31074524,39.23041916,2024,60167,ohio,clermont,Southwest
197,-84.30500793,39.23615265,2024,60168,ohio,clermont,Southwest
198,-84.27636719,39.25333786,2024,60169,ohio,clermont,Southwest
199,-84.25917053,39.27052689,2024,60170,ohio,clermont,Southwest
200,-84.25344086,39.27625656,2024,60171,ohio,clermont,Southwest
201,-84.01280212,39.26479721,2024,60172,ohio,clermont,Southwest
202,-83.9956131,39.26479721,2025,60174,ohio,clinton,Southwest
203,-84.01280212,39.26479721,2025,60175,ohio,clinton,Southwest
204,-83.97842407,39.57992554,2025,60176,ohio,clinton,Southwest
205,-83.65756989,39.55127716,2025,60177,ohio,clinton,Southwest
206,-83.56016541,39.54554367,2025,60178,ohio,clinton,Southwest
207,-83.58308411,39.38511658,2025,60179,ohio,clinton,Southwest
208,-83.79507446,39.27052689,2025,60180,ohio,clinton,Southwest
209,-83.79507446,39.24760818,2025,60181,ohio,clinton,Southwest
210,-83.81227112,39.23615265,2025,60182,ohio,clinton,Southwest
211,-83.82373047,39.23615265,2025,60183,ohio,clinton,Southwest
212,-83.82373047,39.25906754,2025,60184,ohio,clinton,Southwest
213,-83.88101959,39.25906754,2025,60185,ohio,clinton,Southwest
214,-83.9956131,39.26479721,2025,60186,ohio,clinton,Southwest
215,-80.85580444,40.61124802,2026,60188,ohio,columbiana,Northeast
216,-80.85007477,40.65135574,2026,60189,ohio,columbiana,Northeast
217,-80.90737152,40.65708542,2026,60190,ohio,columbiana,Northeast
218,-80.90163422,40.73730087,2026,60191,ohio,columbiana,Northeast
219,-81.07925415,40.73730087,2026,60192,ohio,columbiana,Northeast
220,-81.07925415,40.91491699,2026,60193,ohio,columbiana,Northeast
221,-80.88445282,40.91491699,2026,60194,ohio,columbiana,Northeast
222,-80.88445282,40.94356537,2026,60195,ohio,columbiana,Northeast
223,-80.80996704,40.93783569,2026,60196,ohio,columbiana,Northeast
224,-80.80423737,40.91491699,2026,60197,ohio,columbiana,Northeast
225,-80.51203156,40.90918732,2026,60198,ohio,columbiana,Northeast
226,-80.51203156,40.85762024,2026,60199,ohio,columbiana,Northeast
227,-80.51776123,40.64562607,2026,60200,ohio,columbiana,Northeast
228,-80.55786896,40.63989639,2026,60201,ohio,columbiana,Northeast
229,-80.62088776,40.63416672,2026,60202,ohio,columbiana,Northeast
230,-80.66099548,40.61697769,2026,60203,ohio,columbiana,Northeast
231,-80.66672516,40.60551834,2026,60204,ohio,columbiana,Northeast
232,-80.67245483,40.58832932,2026,60205,ohio,columbiana,Northeast
233,-80.73548889,40.59978867,2026,60206,ohio,columbiana,Northeast
234,-80.73548889,40.61124802,2026,60207,ohio,columbiana,Northeast
235,-80.85580444,40.61124802,2026,60208,ohio,columbiana,Northeast
236,-82.20225525,40.2502861,2027,60210,ohio,coshocton,Northeast
237,-82.17933655,40.47373581,2027,60211,ohio,coshocton,Northeast
238,-81.70378113,40.45081711,2027,60212,ohio,coshocton,Northeast
239,-81.7095108,40.38779831,2027,60213,ohio,coshocton,Northeast
240,-81.61210632,40.38206482,2027,60214,ohio,coshocton,Northeast
241,-81.62356567,40.23882675,2027,60215,ohio,coshocton,Northeast
242,-81.66940308,40.24455643,2027,60216,ohio,coshocton,Northeast
243,-81.66940308,40.16434097,2027,60217,ohio,coshocton,Northeast
244,-81.71524048,40.16434097,2027,60218,ohio,coshocton,Northeast
245,-82.1907959,40.18725967,2027,60219,ohio,coshocton,Northeast
246,-82.17933655,40.2502861,2027,60220,ohio,coshocton,Northeast
247,-82.20225525,40.2502861,2027,60221,ohio,coshocton,Northeast
248,-82.8496933,40.71438217,2028,60223,ohio,crawford,Northwest
249,-83.10752869,40.71438217,2028,60224,ohio,crawford,Northwest
250,-83.10179901,40.79459763,2028,60225,ohio,crawford,Northwest
251,-83.10179901,40.80605316,2028,60226,ohio,crawford,Northwest
252,-83.10179901,40.83470154,2028,60227,ohio,crawford,Northwest
253,-83.10179901,40.82897186,2028,60228,ohio,crawford,Northwest
254,-83.10752869,41.00086212,2028,60229,ohio,crawford,Northwest
255,-82.85542297,41.00086212,2028,60230,ohio,crawford,Northwest
256,-82.8496933,41.01231766,2028,60231,ohio,crawford,Northwest
257,-82.8325119,41.00658798,2028,60232,ohio,crawford,Northwest
258,-82.72364807,41.00658798,2028,60233,ohio,crawford,Northwest
259,-82.72364807,40.72584152,2028,60234,ohio,crawford,Northwest
260,-82.8496933,40.7315712,2028,60235,ohio,crawford,Northwest
261,-82.8496933,40.71438217,2028,60236,ohio,crawford,Northwest
262,-81.96161652,41.5050621,2029,60238,ohio,cuyahoga,Northeast
263,-81.88140106,41.49360275,2029,60239,ohio,cuyahoga,Northeast
264,-81.85274506,41.49360275,2029,60240,ohio,cuyahoga,Northeast
265,-81.77826691,41.49933624,2029,60241,ohio,cuyahoga,Northeast
266,-81.74388885,41.51079178,2029,60242,ohio,cuyahoga,Northeast
267,-81.66940308,41.5279808,2029,60243,ohio,cuyahoga,Northeast
268,-81.56053925,41.60246658,2029,60244,ohio,cuyahoga,Northeast
269,-81.48032379,41.64257431,2029,60245,ohio,cuyahoga,Northeast
270,-81.48032379,41.59100723,2029,60246,ohio,cuyahoga,Northeast
271,-81.38865662,41.58527374,2029,60247,ohio,cuyahoga,Northeast
272,-81.39438629,41.47068405,2029,60248,ohio,cuyahoga,Northeast
273,-81.37146759,41.47068405,2029,60249,ohio,cuyahoga,Northeast
274,-81.37146759,41.44776535,2029,60250,ohio,cuyahoga,Northeast
275,-81.38865662,41.44776535,2029,60251,ohio,cuyahoga,Northeast
276,-81.39438629,41.36755371,2029,60252,ohio,cuyahoga,Northeast
277,-81.59492493,41.37328339,2029,60253,ohio,cuyahoga,Northeast
278,-81.5548172,41.29306793,2029,60254,ohio,cuyahoga,Northeast
279,-81.67513275,41.28733826,2029,60255,ohio,cuyahoga,Northeast
280,-81.86994171,41.29306793,2029,60256,ohio,cuyahoga,Northeast
281,-81.86994171,41.36755371,2029,60257,ohio,cuyahoga,Northeast
282,-81.97306824,41.36755371,2029,60258,ohio,cuyahoga,Northeast
283,-81.96161652,41.5050621,2029,60259,ohio,cuyahoga,Northeast
284,-84.43106079,40.2044487,2030,60261,ohio,darke,Southwest
285,-84.43106079,39.9294281,2030,60262,ohio,darke,Southwest
286,-84.48835754,39.91796875,2030,60263,ohio,darke,Southwest
287,-84.82067108,39.9294281,2030,60264,ohio,darke,Southwest
288,-84.82067108,40.01537323,2030,60265,ohio,darke,Southwest
289,-84.81494141,40.31330872,2030,60266,ohio,darke,Southwest
290,-84.81494141,40.35341644,2030,60267,ohio,darke,Southwest
291,-84.45970917,40.35341644,2030,60268,ohio,darke,Southwest
292,-84.44252014,40.35914612,2030,60269,ohio,darke,Southwest
293,-84.43106079,40.2044487,2030,60270,ohio,darke,Southwest
294,-84.35084534,41.17274475,2031,60272,ohio,defiance,Northwest
295,-84.35084534,41.21858215,2031,60273,ohio,defiance,Northwest
296,-84.45970917,41.22431183,2031,60274,ohio,defiance,Northwest
297,-84.46543884,41.25868988,2031,60275,ohio,defiance,Northwest
298,-84.80348206,41.25868988,2031,60276,ohio,defiance,Northwest
299,-84.80348206,41.28160858,2031,60277,ohio,defiance,Northwest
300,-84.79775238,41.43058014,2031,60278,ohio,defiance,Northwest
301,-84.34511566,41.43058014,2031,60279,ohio,defiance,Northwest
302,-84.23625183,41.43058014,2031,60280,ohio,defiance,Northwest
303,-84.23625183,41.17274475,2031,60281,ohio,defiance,Northwest
304,-84.35084534,41.17274475,2031,60282,ohio,defiance,Northwest
305,-82.73510742,40.2961235,2032,60284,ohio,delaware,Central
306,-82.74656677,40.14142609,2032,60285,ohio,delaware,Central
307,-83.17054749,40.15288162,2032,60286,ohio,delaware,Central
308,-83.17054749,40.25601578,2032,60287,ohio,delaware,Central
309,-83.24504089,40.26174545,2032,60288,ohio,delaware,Central
310,-83.24504089,40.45081711,2032,60289,ohio,delaware,Central
311,-83.02158356,40.4336319,2032,60290,ohio,delaware,Central
312,-83.01585388,40.4336319,2032,60291,ohio,delaware,Central
313,-82.92417908,40.42790222,2032,60292,ohio,delaware,Central
314,-82.92417908,40.37060547,2032,60293,ohio,delaware,Central
315,-82.72937775,40.37060547,2032,60294,ohio,delaware,Central
316,-82.73510742,40.2961235,2032,60295,ohio,delaware,Central
317,-82.3454895,41.31025696,2033,60297,ohio,erie,Northwest
318,-82.83823395,41.30452728,2033,60298,ohio,erie,Northwest
319,-82.84396362,41.43058014,2033,60299,ohio,erie,Northwest
320,-82.86688995,41.43058014,2033,60300,ohio,erie,Northwest
321,-82.82678223,41.47068405,2033,60301,ohio,erie,Northwest
322,-82.78094482,41.47641754,2033,60302,ohio,erie,Northwest
323,-82.7408371,41.47641754,2033,60303,ohio,erie,Northwest
324,-82.71791077,41.47641754,2033,60304,ohio,erie,Northwest
325,-82.69499969,41.48787308,2033,60305,ohio,erie,Northwest
326,-82.67207336,41.48787308,2033,60306,ohio,erie,Northwest
327,-82.63770294,41.44776535,2033,60307,ohio,erie,Northwest
328,-82.50019836,41.39620209,2033,60308,ohio,erie,Northwest
329,-82.46581268,41.39620209,2033,60309,ohio,erie,Northwest
330,-82.37414551,41.43058014,2033,60310,ohio,erie,Northwest
331,-82.35121918,41.43058014,2033,60311,ohio,erie,Northwest
332,-82.3454895,41.31025696,2033,60312,ohio,erie,Northwest
333,-82.75801849,39.94088745,2034,60314,ohio,fairfield,Central
334,-82.45436096,39.9294281,2034,60315,ohio,fairfield,Central
335,-82.46581268,39.84348679,2034,60316,ohio,fairfield,Central
336,-82.3913269,39.8377533,2034,60317,ohio,fairfield,Central
337,-82.39705658,39.75181198,2034,60318,ohio,fairfield,Central
338,-82.36841583,39.75181198,2034,60319,ohio,fairfield,Central
339,-82.37414551,39.66013718,2034,60320,ohio,fairfield,Central
340,-82.47727203,39.66587067,2034,60321,ohio,fairfield,Central
341,-82.48300171,39.61429977,2034,60322,ohio,fairfield,Central
342,-82.60332489,39.61429977,2034,60323,ohio,fairfield,Central
343,-82.60332489,39.56846237,2034,60324,ohio,fairfield,Central
344,-82.71218872,39.57992554,2034,60325,ohio,fairfield,Central
345,-82.71791077,39.56273651,2034,60326,ohio,fairfield,Central
346,-82.82678223,39.56846237,2034,60327,ohio,fairfield,Central
347,-82.81532288,39.79764938,2034,60328,ohio,fairfield,Central
348,-82.80958557,39.8377533,2034,60329,ohio,fairfield,Central
349,-82.7866745,39.84348679,2034,60330,ohio,fairfield,Central
350,-82.78094482,39.92369843,2034,60331,ohio,fairfield,Central
351,-82.79812622,39.92369843,2034,60332,ohio,fairfield,Central
352,-82.79812622,39.94661713,2034,60333,ohio,fairfield,Central
353,-82.75801849,39.94088745,2034,60334,ohio,fairfield,Central
354,-83.65756989,39.55127716,2035,60336,ohio,fayette,Southwest
355,-83.64611053,39.71743393,2035,60337,ohio,fayette,Southwest
356,-83.24504089,39.7002449,2035,60338,ohio,fayette,Southwest
357,-83.26222229,39.51689911,2035,60339,ohio,fayette,Southwest
358,-83.30805969,39.45960617,2035,60340,ohio,fayette,Southwest
359,-83.36536407,39.38511658,2035,60341,ohio,fayette,Southwest
360,-83.58308411,39.38511658,2035,60342,ohio,fayette,Southwest
361,-83.56016541,39.54554367,2035,60343,ohio,fayette,Southwest
362,-83.65756989,39.55127716,2035,60344,ohio,fayette,Southwest
363,-82.74656677,40.14142609,2036,60346,ohio,franklin,Central
364,-82.75801849,39.94088745,2036,60347,ohio,franklin,Central
365,-82.79812622,39.94661713,2036,60348,ohio,franklin,Central
366,-82.79812622,39.92369843,2036,60349,ohio,franklin,Central
367,-82.78094482,39.92369843,2036,60350,ohio,franklin,Central
368,-82.7866745,39.84348679,2036,60351,ohio,franklin,Central
369,-82.80958557,39.8377533,2036,60352,ohio,franklin,Central
370,-82.81532288,39.79764938,2036,60353,ohio,franklin,Central
371,-83.23931122,39.81483459,2036,60354,ohio,franklin,Central
372,-83.24504089,39.92369843,2036,60355,ohio,franklin,Central
373,-83.21638489,39.9294281,2036,60356,ohio,franklin,Central
374,-83.24504089,39.95807648,2036,60357,ohio,franklin,Central
375,-83.25076294,39.98672485,2036,60358,ohio,franklin,Central
376,-83.25649261,40.03256226,2036,60359,ohio,franklin,Central
377,-83.25076294,40.06120682,2036,60360,ohio,franklin,Central
378,-83.20493317,40.06120682,2036,60361,ohio,franklin,Central
379,-83.20493317,40.10704422,2036,60362,ohio,franklin,Central
380,-83.17054749,40.11850739,2036,60363,ohio,franklin,Central
381,-83.17054749,40.15288162,2036,60364,ohio,franklin,Central
382,-82.74656677,40.14142609,2036,60365,ohio,franklin,Central
383,-83.89247894,41.49360275,2037,60367,ohio,fulton,Northwest
384,-84.34511566,41.48787308,2037,60368,ohio,fulton,Northwest
385,-84.33938599,41.52225113,2037,60369,ohio,fulton,Northwest
386,-84.37376404,41.5279808,2037,60370,ohio,fulton,Northwest
387,-84.37376404,41.63111115,2037,60371,ohio,fulton,Northwest
388,-84.39668274,41.63111115,2037,60372,ohio,fulton,Northwest
389,-84.40241241,41.72278595,2037,60373,ohio,fulton,Northwest
390,-84.36803436,41.72278595,2037,60374,ohio,fulton,Northwest
391,-83.88674927,41.73997498,2037,60375,ohio,fulton,Northwest
392,-83.88101959,41.63111115,2037,60376,ohio,fulton,Northwest
393,-83.89247894,41.63111115,2037,60377,ohio,fulton,Northwest
394,-83.89247894,41.49360275,2037,60378,ohio,fulton,Northwest
395,-82.56894684,38.85799789,2038,60380,ohio,gallia,Southeast
396,-82.57467651,38.86945724,2038,60381,ohio,gallia,Southeast
397,-82.45436096,38.86372757,2038,60382,ohio,gallia,Southeast
398,-82.42570496,39.04707336,2038,60383,ohio,gallia,Southeast
399,-82.31684875,39.03561401,2038,60384,ohio,gallia,Southeast
400,-82.31684875,39.02988815,2038,60385,ohio,gallia,Southeast
401,-82.08193207,39.00123596,2038,60386,ohio,gallia,Southeast
402,-82.11631012,38.97258759,2038,60387,ohio,gallia,Southeast
403,-82.13922882,38.91529465,2038,60388,ohio,gallia,Southeast
404,-82.15068817,38.85226822,2038,60389,ohio,gallia,Southeast
405,-82.21943665,38.81216049,2038,60390,ohio,gallia,Southeast
406,-82.21943665,38.77778244,2038,60391,ohio,gallia,Southeast
407,-82.20225525,38.73194504,2038,60392,ohio,gallia,Southeast
408,-82.20225525,38.68038177,2038,60393,ohio,gallia,Southeast
409,-82.19652557,38.61735535,2038,60394,ohio,gallia,Southeast
410,-82.2137146,38.605896,2038,60395,ohio,gallia,Southeast
411,-82.27674103,38.60016632,2038,60396,ohio,gallia,Southeast
412,-82.28820038,38.58870697,2038,60397,ohio,gallia,Southeast
413,-82.35694885,38.60016632,2038,60398,ohio,gallia,Southeast
